Column1;Column2;Column3;Column4;Column5;Column6;Column7
;SlHa1;SlHa2;SlHa3;Ctr1;Ctr2;Ctr3
PITA_21580;1.84613024351212;4.57163516255719;2.19683571774402;3.60295733763063;4.01203174377232;4.15293991162184
PITA_16721;1.15383140219508;0.212634193607311;0.225316483871182;1.26103506817072;1.07639876052428;1.16282317525412
PITA_50743;1.84613024351212;1.27580516164387;2.36582308064741;1.89155260225608;4.10988617654726;4.40211630631915
PITA_03228;21.9227966417064;23.7087125872152;23.7145599274419;26.8420321653482;20.2558675844115;21.096934751039
PITA_48238;27.5765705124623;41.2510335598184;40.7822835806839;24.6802577627698;18.9837599583373;45.3501038349105
PITA_34073;5.53839073053636;6.16639161461202;9.35063408065404;5.94487960709054;5.47984823539635;7.05999784975713
PITA_05873;4.96147502943882;5.7411232273974;6.75949451613545;4.68384453891982;7.53479132366998;3.90376351692453
PITA_48218;0.807681981536553;1.06317096803656;1.52088626613048;1.62133080193378;1.56567092439896;1.5781171664163
PITA_08158;4.73070874899981;6.48534290502299;5.85822858065072;5.67465780676824;3.71846844544752;5.48188068334083
PITA_19346;6.34607271207292;14.0338567780825;10.3082291371066;5.04414027268288;2.34850638659843;10.465408577287
PITA_01860;8.30758609580454;15.6286132301374;7.66076045162017;10.1783544788065;11.3511142018924;12.3757609366331
PITA_22564;7.38452097404848;5.42217193698644;10.195570895171;9.998206611925;3.22919628157285;3.23929313106504
PITA_32261;8.42296923602405;10.8443438739729;7.43544396774899;8.46694974343198;16.9288168700637;11.2959965596114
PITA_22168;42.4609956007788;62.9397213077641;79.0860858387848;13.2408682157926;20.3537220171864;11.9604669454709
